CustomerID,Country,TotalValue
13519.0,United Kingdom,110.80000000000001
13520.0,Switzerland,3487.75
13521.0,United Kingdom,1071.73
13522.0,United Kingdom,125.80000000000001
13523.0,United Kingdom,3755.38
13524.0,United Kingdom,680.1800000000001
13525.0,United Kingdom,628.78
13527.0,United Kingdom,2218.61
13529.0,United Kingdom,307.76
13531.0,United Kingdom,483.8
13532.0,United Kingdom,210.31
13533.0,United Kingdom,269.09
13534.0,United Kingdom,5574.08
13536.0,United Kingdom,3444.39
13538.0,United Kingdom,1280.85
13539.0,United Kingdom,605.84
13544.0,United Kingdom,276.06
13546.0,United Kingdom,621.09
13548.0,United Kingdom,678.16
13549.0,United Kingdom,916.12
13551.0,United Kingdom,91.80000000000001
13552.0,United Kingdom,3539.53
13555.0,United Kingdom,4098.88
13557.0,United Kingdom,584.06
13558.0,United Kingdom,594.52
13560.0,United Kingdom,171.42000000000002
13561.0,United Kingdom,141.85999999999999
13562.0,United Kingdom,1799.33
13563.0,United Kingdom,777.53
13564.0,United Kingdom,614.99
13565.0,United Kingdom,240.22
13566.0,United Kingdom,856.84
13568.0,United Kingdom,187.05
13569.0,United Kingdom,338.62
13570.0,United Kingdom,239.49
13571.0,United Kingdom,2088.94
13572.0,United Kingdom,1384.25
13573.0,United Kingdom,290.25
13575.0,United Kingdom,732.0699999999999
13576.0,United Kingdom,6703.3
13577.0,United Kingdom,1658.3
13579.0,United Kingdom,467.04
13581.0,United Kingdom,118.0
13583.0,United Kingdom,781.03
13584.0,United Kingdom,142.4
13587.0,United Kingdom,347.0
13588.0,United Kingdom,2445.12
13589.0,United Kingdom,379.65
13590.0,United Kingdom,1976.12
13591.0,United Kingdom,1117.13
13592.0,United Kingdom,247.95999999999998
13593.0,United Kingdom,1965.0800000000002
13594.0,United Kingdom,396.97
13596.0,United Kingdom,664.11
13598.0,United Kingdom,147.29
13599.0,United Kingdom,5006.05
13600.0,United Kingdom,219.52
13601.0,United Kingdom,693.32
13602.0,United Kingdom,428.89
13603.0,United Kingdom,164.34
13606.0,United Kingdom,276.75
13607.0,United Kingdom,675.51
13610.0,United Kingdom,1065.88
13611.0,United Kingdom,1140.8
13614.0,United Kingdom,1585.46
13615.0,United Kingdom,399.99
13617.0,United Kingdom,544.18
13618.0,United Kingdom,177.34
13621.0,United Kingdom,213.85
13623.0,United Kingdom,652.4
13626.0,United Kingdom,257.23
13627.0,United Kingdom,1624.02
13629.0,United Kingdom,7792.36
13630.0,United Kingdom,1995.68
13631.0,United Kingdom,3021.77
13632.0,United Kingdom,2114.68
13634.0,United Kingdom,1547.3600000000001
13635.0,United Kingdom,1071.03
13636.0,United Kingdom,941.62
13637.0,United Kingdom,804.3
13638.0,United Kingdom,122.64
13639.0,United Kingdom,1033.34
13642.0,United Kingdom,312.28
13643.0,United Kingdom,519.44
13644.0,United Kingdom,2597.52
13645.0,United Kingdom,252.1
13647.0,United Kingdom,1640.22
13649.0,United Kingdom,346.6
13650.0,United Kingdom,1809.34
13651.0,United Kingdom,94.2
13652.0,United Kingdom,1095.08
13654.0,United Kingdom,2707.33
13655.0,United Kingdom,932.97
13656.0,United Kingdom,379.65
13657.0,United Kingdom,382.14
13658.0,United Kingdom,2421.47
13659.0,United Kingdom,1540.65
13662.0,United Kingdom,862.58
13663.0,United Kingdom,189.47
13666.0,United Kingdom,84.65
13667.0,United Kingdom,299.05
13668.0,United Kingdom,6152.31
13669.0,United Kingdom,218.55
13670.0,United Kingdom,349.7
13672.0,United Kingdom,-71.46
13673.0,United Kingdom,387.44
13675.0,United Kingdom,486.82000000000005
13678.0,United Kingdom,232.6
13680.0,United Kingdom,2199.01
13681.0,United Kingdom,827.83
13682.0,United Kingdom,59.5
13684.0,United Kingdom,62.13
13685.0,United Kingdom,3119.44
13686.0,United Kingdom,72.0
13689.0,United Kingdom,910.0
13690.0,United Kingdom,172.25
13692.0,United Kingdom,1466.8700000000001
13693.0,United Kingdom,-32.0
13694.0,United Kingdom,62690.54
13695.0,United Kingdom,2504.13
13697.0,United Kingdom,151.29999999999998
13699.0,United Kingdom,308.58000000000004
13700.0,United Kingdom,2248.63
13703.0,United Kingdom,99.5
13704.0,United Kingdom,2295.31
13705.0,United Kingdom,711.86
13706.0,United Kingdom,330.79
13707.0,United Kingdom,806.41
13708.0,United Kingdom,285.33
13709.0,United Kingdom,6228.71
13710.0,United Kingdom,180.48
13711.0,United Kingdom,252.06
13712.0,United Kingdom,228.84
13715.0,United Kingdom,1051.99
13716.0,United Kingdom,138.28
13717.0,United Kingdom,1432.26
13718.0,United Kingdom,306.55
13719.0,United Kingdom,1041.68
13720.0,United Kingdom,799.9
13721.0,United Kingdom,524.14
13722.0,United Kingdom,2369.16
13723.0,United Kingdom,199.85000000000002
13725.0,United Kingdom,1809.81
13726.0,United Kingdom,1079.6599999999999
13727.0,United Kingdom,333.48
13728.0,United Kingdom,1016.14
13730.0,United Kingdom,752.6
13731.0,United Kingdom,610.59
13732.0,United Kingdom,491.86
13735.0,United Kingdom,2764.48
13736.0,United Kingdom,721.9
13737.0,United Kingdom,339.59999999999997
13739.0,United Kingdom,216.9
13740.0,United Kingdom,350.75
13741.0,United Kingdom,666.33
13742.0,United Kingdom,3079.27
13743.0,United Kingdom,1340.1499999999999
13744.0,United Kingdom,1080.52
13745.0,United Kingdom,291.54
13747.0,United Kingdom,79.6
13748.0,United Kingdom,948.25
13750.0,United Kingdom,1647.26
13751.0,United Kingdom,296.25
13752.0,United Kingdom,1175.38
13753.0,United Kingdom,741.26
13754.0,United Kingdom,282.59999999999997
13755.0,United Kingdom,2100.14
13756.0,United Kingdom,5145.12
13758.0,United Kingdom,3190.55
13759.0,United Kingdom,659.4100000000001
13760.0,United Kingdom,286.79
13761.0,United Kingdom,1070.65
13762.0,United Kingdom,3.552713678800501e-15
13763.0,United Kingdom,1689.46
13764.0,United Kingdom,1519.42
13767.0,United Kingdom,16925.91
13769.0,United Kingdom,2771.87
13771.0,United Kingdom,2631.7
13772.0,United Kingdom,1122.63
13774.0,United Kingdom,345.0
13777.0,United Kingdom,25748.350000000002
13778.0,United Kingdom,178.7
13780.0,United Kingdom,360.01
13781.0,United Kingdom,127.84
13782.0,United Kingdom,908.86
13784.0,United Kingdom,2462.79
13786.0,United Kingdom,230.39999999999998
13787.0,United Kingdom,309.04
13790.0,United Kingdom,348.8
13791.0,United Kingdom,1047.68
13792.0,United Kingdom,195.55
13798.0,United Kingdom,36352.87
13799.0,United Kingdom,688.86
13800.0,United Kingdom,558.32
13801.0,United Kingdom,324.8
13802.0,United Kingdom,3906.27
13803.0,United Kingdom,277.07
13804.0,United Kingdom,2588.39
13805.0,United Kingdom,924.6
13806.0,United Kingdom,256.38
13807.0,United Kingdom,112.6
13808.0,United Kingdom,1747.66
13809.0,Cyprus,155.05
13810.0,Germany,899.51
13811.0,Germany,591.75
13812.0,Germany,539.0
13813.0,Germany,1353.41
13814.0,Germany,1562.12
13815.0,Germany,4014.91
13816.0,Germany,555.04
13817.0,Germany,382.98
13819.0,United Kingdom,1140.35
13821.0,United Kingdom,385.64
13822.0,United Kingdom,632.0
13823.0,United Kingdom,957.66
13824.0,United Kingdom,1698.94
13826.0,United Kingdom,174.65
13827.0,United Kingdom,409.8
13828.0,United Kingdom,209.49
13829.0,United Kingdom,-102.0
13831.0,United Kingdom,2198.45
13832.0,United Kingdom,40.949999999999996
13833.0,United Kingdom,383.85
13835.0,United Kingdom,834.57
13837.0,United Kingdom,266.59000000000003
13838.0,United Kingdom,674.82
13841.0,United Kingdom,85.0
13842.0,United Kingdom,3385.62
13844.0,United Kingdom,361.62
13845.0,United Kingdom,312.98
13846.0,United Kingdom,847.61
13848.0,United Kingdom,1255.0
13849.0,United Kingdom,1537.95
13850.0,United Kingdom,1586.81
13851.0,United Kingdom,2651.46
13853.0,United Kingdom,1056.94
13854.0,United Kingdom,8025.0199999999995
13856.0,United Kingdom,363.4
13858.0,United Kingdom,216.17
13859.0,United Kingdom,201.16
13860.0,United Kingdom,1240.0
13862.0,United Kingdom,2187.31
13863.0,United Kingdom,299.56
13865.0,United Kingdom,501.56
13866.0,United Kingdom,145.67000000000002
13867.0,United Kingdom,1005.09
13868.0,United Kingdom,3192.54
13869.0,United Kingdom,3083.65
13870.0,United Kingdom,2751.25
13871.0,United Kingdom,6389.8
13873.0,United Kingdom,381.7
13874.0,United Kingdom,540.45
13875.0,United Kingdom,1786.79
13876.0,United Kingdom,122.7
13877.0,United Kingdom,117.24
13878.0,United Kingdom,1271.57
13880.0,United Kingdom,3219.77
13881.0,United Kingdom,16989.52
13882.0,United Kingdom,1131.28
13883.0,United Kingdom,2538.75
13884.0,United Kingdom,781.3000000000001
13885.0,United Kingdom,506.8
13886.0,United Kingdom,243.56
13887.0,United Kingdom,349.55
13888.0,United Kingdom,595.67
13889.0,United Kingdom,416.90000000000003
13890.0,United Kingdom,1860.8600000000001
13892.0,United Kingdom,632.97
13893.0,United Kingdom,821.1
13894.0,United Kingdom,535.97
13895.0,United Kingdom,2588.12
13897.0,United Kingdom,311.16
13898.0,United Kingdom,155.93
13899.0,United Kingdom,388.52
13900.0,United Kingdom,740.95
13901.0,United Kingdom,2867.2
13904.0,United Kingdom,332.64
13908.0,United Kingdom,2347.05
13911.0,United Kingdom,2580.91
13914.0,United Kingdom,613.95
13917.0,United Kingdom,272.04
13918.0,United Kingdom,1212.8400000000001
13919.0,Denmark,350.15999999999997
13922.0,United Kingdom,172.25
13923.0,United Kingdom,351.13
13924.0,United Kingdom,1682.08
13925.0,United Kingdom,616.65
13926.0,United Kingdom,223.85000000000002
13927.0,United Kingdom,348.99
13928.0,United Kingdom,464.57
13929.0,United Kingdom,802.85
13930.0,United Kingdom,337.34
13931.0,United Kingdom,1230.93
13932.0,United Kingdom,307.4
13933.0,United Kingdom,608.7900000000001
13934.0,United Kingdom,922.1
13936.0,United Kingdom,361.28
13937.0,United Kingdom,158.85
13938.0,United Kingdom,71.66
13939.0,United Kingdom,556.75
13940.0,United Kingdom,839.14
13941.0,United Kingdom,4912.41
13946.0,United Kingdom,561.5699999999999
13947.0,United Kingdom,90.6
13948.0,United Kingdom,102.0
13949.0,United Kingdom,2427.32
13950.0,United Kingdom,728.56
13951.0,United Kingdom,674.45
13952.0,United Kingdom,3246.091
13953.0,United Kingdom,3515.68
13954.0,United Kingdom,378.59
13955.0,United Kingdom,322.96
13956.0,United Kingdom,1019.27
13958.0,United Kingdom,-102.45
13959.0,United Kingdom,594.04
13960.0,United Kingdom,230.22
13962.0,United Kingdom,169.55
13963.0,United Kingdom,664.54
13967.0,United Kingdom,80.7
13969.0,United Kingdom,8956.92
13971.0,United Kingdom,2702.2200000000003
13972.0,United Kingdom,190.25
13973.0,United Kingdom,264.7
13974.0,United Kingdom,413.59000000000003
13975.0,United Kingdom,2438.19
13976.0,United Kingdom,357.98
13978.0,United Kingdom,196.79000000000002
13979.0,United Kingdom,869.87
13980.0,United Kingdom,200.14
13982.0,United Kingdom,1861.11
13983.0,United Kingdom,2590.46
13984.0,United Kingdom,488.03
13985.0,United Kingdom,7024.53
13986.0,United Kingdom,320.46
13988.0,United Kingdom,4098.8
13989.0,United Kingdom,1266.08
13990.0,United Kingdom,311.3
13991.0,United Kingdom,847.54
13992.0,United Kingdom,76.8
13993.0,United Kingdom,3409.66
13994.0,United Kingdom,2274.14
13995.0,United Kingdom,1383.49
13999.0,United Kingdom,3865.26
14000.0,United Kingdom,633.71
14001.0,United Kingdom,2030.3300000000002
14002.0,United Kingdom,529.73
14004.0,United Kingdom,4582.64
14005.0,United Kingdom,2874.72
14006.0,United Kingdom,962.19
14009.0,United Kingdom,685.9300000000001
14012.0,United Kingdom,328.8
14013.0,United Kingdom,473.02
14014.0,United Kingdom,505.18
14015.0,United Kingdom,917.34
14016.0,EIRE,4328.46
14019.0,United Kingdom,1398.96
14020.0,United Kingdom,642.8
14021.0,United Kingdom,631.9
14022.0,United Kingdom,440.0
14023.0,United Kingdom,584.07
14024.0,United Kingdom,327.7
14027.0,United Kingdom,104.82
14029.0,United Kingdom,467.66
14030.0,United Kingdom,2358.84
14031.0,United Kingdom,14634.640000000001
14032.0,United Kingdom,2929.84
14034.0,United Kingdom,509.09
14035.0,United Kingdom,1428.02
14036.0,United Kingdom,626.65
14037.0,United Kingdom,147.20000000000002
14038.0,United Kingdom,1554.48
14039.0,United Kingdom,152.2
14040.0,United Kingdom,3487.59
14041.0,United Kingdom,141.41
14044.0,United Kingdom,646.42
14045.0,United Kingdom,1659.75
14046.0,United Kingdom,154.99
14047.0,United Kingdom,1290.01
14048.0,United Kingdom,375.13
14049.0,United Kingdom,5536.15
14050.0,United Kingdom,746.36
14051.0,United Kingdom,15477.34
14052.0,United Kingdom,225.36
14053.0,United Kingdom,260.25
14054.0,United Kingdom,92.46
14055.0,United Kingdom,725.6400000000001
14056.0,United Kingdom,8062.46
14057.0,United Kingdom,6141.099999999999
14059.0,United Kingdom,183.6
14060.0,United Kingdom,6135.38
14062.0,United Kingdom,10464.85
14064.0,United Kingdom,1168.92
14066.0,United Kingdom,152.55
14067.0,United Kingdom,374.7
14068.0,United Kingdom,265.85
14071.0,United Kingdom,1306.16
14073.0,United Kingdom,139.54
14075.0,United Kingdom,942.26
14076.0,United Kingdom,118.67
14077.0,United Kingdom,499.41999999999996
14078.0,United Kingdom,1049.37
14079.0,United Kingdom,375.1
14080.0,United Kingdom,45.599999999999994
14081.0,United Kingdom,891.77
14082.0,United Kingdom,182.25
14083.0,United Kingdom,1002.9
14085.0,United Kingdom,4408.54
14087.0,United Kingdom,178.72
14088.0,United Kingdom,50415.49
14089.0,United Kingdom,158.75
14090.0,United Kingdom,76.32000000000001
14092.0,United Kingdom,4063.1
14093.0,United Kingdom,433.86
14096.0,United Kingdom,57120.909999999996
14098.0,United Kingdom,147.35
14099.0,United Kingdom,3092.9700000000003
14100.0,United Kingdom,191.95000000000002
14101.0,United Kingdom,5976.79
14102.0,United Kingdom,1060.33
14104.0,United Kingdom,216.20999999999998
14105.0,United Kingdom,1260.33
14107.0,United Kingdom,2688.48
14108.0,United Kingdom,594.16
14109.0,United Kingdom,80.2
14110.0,United Kingdom,5669.65
14111.0,United Kingdom,688.6
14112.0,United Kingdom,2774.17
14113.0,United Kingdom,1377.92
14114.0,United Kingdom,386.53
14116.0,United Kingdom,1382.74
14117.0,United Kingdom,90.0
14119.0,United Kingdom,-19.9
14121.0,United Kingdom,2740.3
14124.0,United Kingdom,419.58000000000004
14125.0,United Kingdom,2720.63
14126.0,United Kingdom,643.6300000000001
14127.0,United Kingdom,709.71
14128.0,United Kingdom,637.5
14129.0,United Kingdom,1123.8600000000001
14130.0,United Kingdom,480.91
14132.0,United Kingdom,3580.13
14133.0,United Kingdom,590.3399999999999
14135.0,United Kingdom,4690.31
14138.0,United Kingdom,965.8800000000001
14139.0,United Kingdom,415.82
14140.0,United Kingdom,920.05
14141.0,United Kingdom,879.0300000000001
14142.0,United Kingdom,311.81
14143.0,United Kingdom,115.8
14145.0,United Kingdom,3148.2
14146.0,United Kingdom,2949.57
14147.0,United Kingdom,468.4
14148.0,United Kingdom,157.2
14149.0,United Kingdom,259.43
14150.0,United Kingdom,658.64
14152.0,United Kingdom,611.09
14154.0,United Kingdom,1345.62
14155.0,United Kingdom,118.75
14156.0,EIRE,113214.59
14157.0,United Kingdom,392.44
14158.0,United Kingdom,507.66
14159.0,United Kingdom,4615.64
14161.0,United Kingdom,1097.6200000000001
14162.0,United Kingdom,289.36
14163.0,United Kingdom,2445.91
14164.0,United Kingdom,1631.77
14165.0,United Kingdom,120.44
14167.0,United Kingdom,562.59
14171.0,United Kingdom,363.79
14173.0,United Kingdom,450.84
14174.0,United Kingdom,134.46
14175.0,United Kingdom,3108.06
14176.0,United Kingdom,574.0
14177.0,United Kingdom,544.51
14178.0,United Kingdom,1600.26
14179.0,United Kingdom,701.57
14180.0,United Kingdom,4640.77
14184.0,United Kingdom,452.89
14185.0,United Kingdom,197.65
14188.0,United Kingdom,2018.91
14189.0,United Kingdom,4604.31
14191.0,United Kingdom,4660.01
14193.0,United Kingdom,853.39
14194.0,United Kingdom,11216.75
14195.0,United Kingdom,962.7
14196.0,United Kingdom,335.52
14198.0,United Kingdom,663.5
14199.0,United Kingdom,185.39999999999998
14201.0,United Kingdom,688.04
14204.0,United Kingdom,150.61
14205.0,United Kingdom,218.78
14206.0,United Kingdom,308.26
14208.0,United Kingdom,151.74
14209.0,United Kingdom,2067.13
14210.0,United Kingdom,1892.49
14211.0,United Kingdom,2208.3
14212.0,United Kingdom,1070.48
14213.0,United Kingdom,-1192.2
14214.0,United Kingdom,1000.23
14215.0,United Kingdom,1777.92
14216.0,United Kingdom,1839.3
14217.0,United Kingdom,1925.3600000000001
14218.0,United Kingdom,169.48000000000002
14219.0,United Kingdom,89.94
14220.0,United Kingdom,632.4
14221.0,United Kingdom,3427.85
14222.0,United Kingdom,683.17
14223.0,United Kingdom,975.23
14224.0,United Kingdom,1009.73
14226.0,United Kingdom,2184.2400000000002
14227.0,United Kingdom,3315.71
14229.0,United Kingdom,1450.6
14231.0,United Kingdom,822.0600000000001
14232.0,United Kingdom,2043.93
14233.0,United Kingdom,1447.51
14234.0,United Kingdom,754.12
14235.0,United Kingdom,3093.86
14236.0,United Kingdom,490.86
14237.0,United Kingdom,161.0
14238.0,United Kingdom,146.85
14239.0,United Kingdom,2323.5
14240.0,United Kingdom,890.34
14241.0,United Kingdom,213.70000000000002
14242.0,United Kingdom,280.55
14243.0,United Kingdom,2535.88
14245.0,United Kingdom,1677.48
14246.0,United Kingdom,1474.06
14247.0,United Kingdom,136.76999999999998
14248.0,United Kingdom,302.58
14250.0,United Kingdom,1904.05
14251.0,United Kingdom,2879.7000000000003
14256.0,United Kingdom,935.0600000000001
14257.0,United Kingdom,3087.27
14258.0,United Kingdom,12650.08
14259.0,United Kingdom,120.0
14261.0,United Kingdom,1163.45
14262.0,United Kingdom,2618.23
14264.0,United Kingdom,319.47
14265.0,Unspecified,530.18
14267.0,United Kingdom,1279.09
14270.0,United Kingdom,492.65000000000003
14271.0,United Kingdom,112.32
14272.0,United Kingdom,437.96
14273.0,United Kingdom,559.97
14276.0,United Kingdom,1019.39
14277.0,France,3928.8
14280.0,United Kingdom,134.04
14282.0,United Kingdom,3701.44
14284.0,United Kingdom,578.45
14285.0,United Kingdom,1910.01
14286.0,United Kingdom,4595.81
14287.0,United Kingdom,151.23000000000002
14288.0,United Kingdom,413.85
14289.0,United Kingdom,911.26
14290.0,United Kingdom,2307.4500000000003
14291.0,United Kingdom,3873.3
14292.0,United Kingdom,4819.33
14293.0,United Kingdom,1046.56
14295.0,United Kingdom,154.70000000000002
14297.0,United Kingdom,1284.06
14298.0,United Kingdom,50837.24
14299.0,United Kingdom,2855.35
14300.0,United Kingdom,43.2
14301.0,United Kingdom,632.04
14304.0,United Kingdom,197.1
14305.0,United Kingdom,1803.76
14306.0,United Kingdom,2083.42
14307.0,United Kingdom,2995.72
14309.0,United Kingdom,2319.68
14311.0,United Kingdom,229.71
14312.0,United Kingdom,1611.59
14314.0,United Kingdom,120.0
14315.0,United Kingdom,2456.98
14317.0,United Kingdom,508.58000000000004
14320.0,United Kingdom,343.11
14321.0,United Kingdom,1530.75
14323.0,United Kingdom,574.26
14326.0,United Kingdom,166.85
14327.0,United Kingdom,311.65
14329.0,United Kingdom,4889.14
14331.0,United Kingdom,462.65999999999997
14332.0,United Kingdom,840.21
14333.0,United Kingdom,351.45
14334.0,United Kingdom,2539.46
14335.0,Germany,454.86
14336.0,United Kingdom,1614.91
14338.0,United Kingdom,554.22
14339.0,United Kingdom,289.90999999999997
14340.0,United Kingdom,134.7
14341.0,United Kingdom,2151.08
14342.0,United Kingdom,607.71
14344.0,United Kingdom,889.9300000000001
14345.0,United Kingdom,108.97999999999999
14346.0,United Kingdom,1021.58
14348.0,United Kingdom,409.57
14349.0,United Kingdom,133.5
14350.0,United Kingdom,258.7
14351.0,United Kingdom,51.0
14352.0,United Kingdom,1078.96
14353.0,United Kingdom,90.6
14354.0,United Kingdom,163.62
14355.0,United Kingdom,174.4
14356.0,United Kingdom,666.9399999999999
14357.0,United Kingdom,225.12
14359.0,United Kingdom,882.58
14360.0,United Kingdom,2118.03
14362.0,United Kingdom,151.5
14364.0,United Kingdom,3717.35
14367.0,United Kingdom,9134.12
14368.0,United Kingdom,155.0
14371.0,United Kingdom,100.5
14373.0,United Kingdom,76.55
14375.0,United Kingdom,235.56
14377.0,United Kingdom,617.05
14379.0,United Kingdom,348.1
14381.0,United Kingdom,202.68
14382.0,United Kingdom,615.49
14383.0,United Kingdom,1247.69
14385.0,United Kingdom,202.11
14386.0,United Kingdom,142.4
14387.0,United Kingdom,1727.6
14388.0,United Kingdom,3172.04
14389.0,United Kingdom,999.72
14390.0,United Kingdom,4582.22
14393.0,United Kingdom,67.95
14395.0,United Kingdom,3444.11
14396.0,United Kingdom,487.99
14397.0,United Kingdom,2556.68
14400.0,United Kingdom,559.7
14401.0,United Kingdom,4039.98
14403.0,United Kingdom,1426.31
14404.0,United Kingdom,1409.72
14406.0,United Kingdom,156.75
14407.0,United Kingdom,2111.08
14408.0,United Kingdom,2599.03
14409.0,United Kingdom,1908.25
14410.0,United Kingdom,573.45
14411.0,United Kingdom,1063.0
14412.0,United Kingdom,761.3299999999999
14413.0,United Kingdom,121.05
14414.0,United Kingdom,1485.1299999999999
14415.0,United Kingdom,5766.85
14416.0,United Kingdom,490.22
14418.0,United Kingdom,1937.25
14419.0,United Kingdom,1051.79
14420.0,United Kingdom,385.87
14421.0,United Kingdom,813.11
14422.0,United Kingdom,4263.64
14423.0,United Kingdom,265.2
14424.0,United Kingdom,322.08
14426.0,United Kingdom,3918.9
14427.0,United Kingdom,363.34000000000003
14428.0,United Kingdom,1209.3700000000001
14431.0,United Kingdom,423.26
14432.0,United Kingdom,2248.5
14434.0,United Kingdom,1372.8
14436.0,United Kingdom,89.06
14437.0,United Kingdom,-43.400000000000006
14438.0,United Kingdom,131.9
14439.0,Greece,2661.24
14440.0,United Kingdom,2357.6800000000003
14441.0,United Kingdom,1545.14
14442.0,Channel Islands,1544.62
14443.0,United Kingdom,1400.88
14446.0,United Kingdom,1010.35
14447.0,United Kingdom,1163.23
14448.0,United Kingdom,375.35
14449.0,United Kingdom,885.8
14450.0,United Kingdom,483.25
14451.0,United Kingdom,643.9
14452.0,United Kingdom,259.05
14453.0,United Kingdom,119.93
14456.0,United Kingdom,3002.5099999999998
14457.0,United Kingdom,113.64
14459.0,United Kingdom,1837.92
14460.0,United Kingdom,383.34
14461.0,United Kingdom,2103.06
14462.0,United Kingdom,1942.45
14463.0,United Kingdom,529.62
14465.0,United Kingdom,1038.44
14466.0,United Kingdom,2272.4
14467.0,United Kingdom,596.26
14470.0,United Kingdom,461.19
14472.0,United Kingdom,1852.67
14473.0,United Kingdom,234.34000000000003
14474.0,United Kingdom,537.71
14475.0,United Kingdom,799.82
14476.0,United Kingdom,193.0
14477.0,United Kingdom,1307.81
14479.0,United Kingdom,316.25
14480.0,United Kingdom,279.05
14481.0,United Kingdom,636.51
14482.0,United Kingdom,2022.81
14483.0,United Kingdom,129.2
14484.0,United Kingdom,321.92
14485.0,United Kingdom,162.8
14487.0,United Kingdom,1152.73
14488.0,United Kingdom,1047.43
14489.0,United Kingdom,463.38
14491.0,United Kingdom,340.93
14493.0,United Kingdom,2362.84
14494.0,United Kingdom,139.56
14495.0,United Kingdom,123.8
14496.0,United Kingdom,538.8100000000001
14497.0,United Kingdom,457.47
14498.0,United Kingdom,1957.32
14499.0,United Kingdom,808.44
14500.0,United Kingdom,356.85
14501.0,United Kingdom,190.31
14502.0,United Kingdom,2310.18
14503.0,United Kingdom,3543.26
14504.0,United Kingdom,673.26
14505.0,United Kingdom,5772.49
14506.0,United Kingdom,1960.65
14507.0,United Kingdom,1352.88
14508.0,United Kingdom,268.05
14511.0,United Kingdom,1267.4099999999999
14512.0,United Kingdom,275.28
14513.0,United Kingdom,438.49
14514.0,United Kingdom,990.2
14515.0,United Kingdom,2076.89
14517.0,United Kingdom,330.45
14518.0,United Kingdom,174.37
14520.0,United Kingdom,270.6
14522.0,United Kingdom,974.54
14523.0,United Kingdom,241.09
14524.0,United Kingdom,1843.83
14525.0,United Kingdom,4105.07
14527.0,United Kingdom,7709.69
14528.0,United Kingdom,364.21999999999997
14529.0,United Kingdom,578.61
14530.0,United Kingdom,2862.11
14532.0,United Kingdom,932.85
14533.0,United Kingdom,1812.6200000000001
14534.0,United Kingdom,4025.6
14535.0,United Kingdom,2831.7400000000002
14536.0,United Kingdom,170.95
14537.0,United Kingdom,355.56
14538.0,United Kingdom,388.25
14539.0,United Kingdom,537.48
14540.0,United Kingdom,952.66
14541.0,United Kingdom,1453.35
14542.0,United Kingdom,103.25
14543.0,United Kingdom,2916.17
14544.0,United Kingdom,2004.3
14546.0,United Kingdom,2482.86
14547.0,United Kingdom,3953.9500000000003
14548.0,United Kingdom,652.8
14549.0,United Kingdom,289.24
14550.0,United Kingdom,757.37
14551.0,United Kingdom,186.23
14552.0,United Kingdom,164.22
14553.0,United Kingdom,859.27
14554.0,United Kingdom,2279.4900000000002
14555.0,United Kingdom,312.54
14557.0,United Kingdom,0.0
14560.0,United Kingdom,2174.18
14561.0,United Kingdom,1080.76
14562.0,United Kingdom,4676.62
14565.0,United Kingdom,3073.77
14566.0,Channel Islands,1432.0
14567.0,United Kingdom,1524.46
14569.0,United Kingdom,227.39
14570.0,United Kingdom,218.06
14572.0,United Kingdom,2775.39
14573.0,United Kingdom,1590.12
14576.0,United Kingdom,35.400000000000006
14577.0,United Kingdom,859.71
14578.0,United Kingdom,168.63
14581.0,United Kingdom,138.6
14582.0,United Kingdom,114.11
14583.0,United Kingdom,986.96
14584.0,United Kingdom,1020.06
14585.0,United Kingdom,157.05
14586.0,United Kingdom,134.16
14587.0,United Kingdom,1577.39
14589.0,United Kingdom,39.75
14591.0,United Kingdom,1320.21
14592.0,United Kingdom,557.94
14593.0,United Kingdom,617.15
14594.0,United Kingdom,363.33
14595.0,United Kingdom,1740.6
14597.0,United Kingdom,866.24
14598.0,United Kingdom,221.97
14600.0,United Kingdom,393.33000000000004
14601.0,United Kingdom,213.96
14603.0,United Kingdom,660.0
14606.0,United Kingdom,11633.35
14607.0,United Kingdom,10981.1
14608.0,United Kingdom,1785.15
14609.0,United Kingdom,601.56
14616.0,United Kingdom,406.08000000000004
14618.0,United Kingdom,538.59
14619.0,United Kingdom,379.51
14620.0,United Kingdom,393.28000000000003
14621.0,United Kingdom,1765.76
14622.0,United Kingdom,320.58000000000004
14623.0,United Kingdom,866.8000000000001
14624.0,United Kingdom,225.85
14625.0,United Kingdom,848.48
14626.0,United Kingdom,2757.07
14627.0,United Kingdom,-21.85
14628.0,United Kingdom,671.96
14629.0,United Kingdom,935.46
14631.0,United Kingdom,1006.98
14632.0,United Kingdom,114.56
14633.0,United Kingdom,344.90000000000003
14636.0,United Kingdom,609.85
14638.0,United Kingdom,443.6
14639.0,United Kingdom,2952.34
14640.0,United Kingdom,2024.45
14641.0,United Kingdom,110.46
14642.0,United Kingdom,96.12
14643.0,United Kingdom,660.21
14644.0,United Kingdom,780.46
14645.0,United Kingdom,597.09
14646.0,Netherlands,279489.02
14647.0,United Kingdom,236.04000000000002
14649.0,United Kingdom,1402.59
14651.0,United Kingdom,653.75
14652.0,United Kingdom,114.18
14653.0,United Kingdom,1926.65
14655.0,United Kingdom,1930.15
14656.0,United Kingdom,291.05
14657.0,United Kingdom,838.27
14658.0,United Kingdom,247.15
14659.0,United Kingdom,2456.53
14660.0,United Kingdom,285.74
14661.0,United Kingdom,107.95
14662.0,United Kingdom,741.37
14664.0,United Kingdom,636.24
